,ID,timestamp,z1,z2,action,reward,state1,state2,state3
58,6.0,4.0,0.0,0.0,0.0,-2.5013310211460533,-0.39699570266153483,-1.7915903421296036,1.2413729287455735
59,6.0,5.0,0.0,0.0,0.0,-1.335240428549037,0.7039776319594065,0.2234030505844563,-0.8245491426972854
60,6.0,6.0,0.0,0.0,1.0,-0.12920034475860975,0.5156386530142917,-0.01935806409712798,-1.4266673757705872
61,6.0,7.0,0.0,0.0,1.0,-1.3082383293822737,1.1118939822622362,-1.0443023831835865,1.2132069532968228
62,6.0,8.0,0.0,0.0,0.0,1.9644563358120688,0.6511880329802706,0.4715826114918829,0.6867662464747442
63,6.0,9.0,0.0,0.0,0.0,-0.25350014391196946,-0.5807171915640955,1.1309715956987942,-1.8969027429492797
64,6.0,10.0,0.0,0.0,1.0,0.39531524031682785,0.49176151557230763,-1.836968465153861,-0.05303098937522588
65,6.0,11.0,0.0,0.0,0.0,-0.9593108194472979,-0.2882320185927698,0.08457560209035131,-0.5819127426035673
66,7.0,1.0,1.0,1.0,,,2.5422137467155927,3.082815213715822,1.3993808227870788
67,7.0,2.0,1.0,1.0,0.0,6.768484142985642,3.501978222458006,4.237518605650459,3.1924760336773126
68,7.0,3.0,1.0,1.0,1.0,14.437659542096993,5.297606154954902,4.089320306427484,5.090929124918703
69,7.0,4.0,1.0,1.0,1.0,17.31734339187008,7.031934760298926,5.8005302544161434,5.140524933386545
70,7.0,5.0,1.0,1.0,0.0,18.9213097042906,7.540870590450534,6.306053237056869,8.946371746415792
71,7.0,6.0,1.0,1.0,0.0,22.2893538060981,7.418214701652484,10.032448691974896,8.65425795356735
72,7.0,7.0,1.0,1.0,1.0,29.167463130719636,8.942830305660063,9.53910385237128,8.375390470952919
73,7.0,8.0,1.0,1.0,0.0,26.51207369637772,9.059433739933537,8.532896976314063,9.40054890461596
74,7.0,9.0,1.0,1.0,1.0,28.66173143211492,11.190230405601092,8.86755028815192,8.803882765338056
75,7.0,10.0,1.0,1.0,0.0,30.523773323249763,9.446778680128354,9.387498912799932,9.559286515756273
76,7.0,11.0,1.0,1.0,1.0,32.1682076730853,9.598316799259823,10.05276639495638,10.904417713256517
77,8.0,1.0,1.0,1.0,,,3.644723709839614,3.4015907205927958,3.0024943389018683
78,8.0,2.0,1.0,1.0,1.0,13.263598366820094,5.1665886681215065,3.135486345405818,3.886014651943878
79,8.0,3.0,1.0,1.0,0.0,14.041656881473832,5.136904341321087,4.316437985029113,2.8582210191035085
80,8.0,4.0,1.0,1.0,0.0,14.104494471134279,5.774978286877569,6.051016557226507,5.33135387154594
81,8.0,5.0,1.0,1.0,0.0,18.340717073064557,6.055638364428278,6.267515659244758,6.276173096800197
82,8.0,6.0,1.0,1.0,0.0,19.969545410218096,6.461356913728121,6.5955206155690425,10.820047039846559
83,8.0,7.0,1.0,1.0,0.0,27.055684968637756,8.628526219121863,8.456254267104878,7.5536915480264195
84,8.0,8.0,1.0,1.0,1.0,27.997075969633002,10.828098234731153,8.88935396979438,9.787623979757639
85,8.0,9.0,1.0,1.0,0.0,31.33836925284033,9.02181503350487,10.798698126048334,9.655395009040369
86,8.0,10.0,1.0,1.0,1.0,32.68647460440819,9.002597319869789,9.598511809995554,10.885198604969982
87,8.0,11.0,1.0,1.0,0.0,30.734329823695152,10.824770290442673,7.62595422949356,12.046804455751001
88,9.0,1.0,0.0,0.0,,,1.400855949264412,-0.1837278591743331,0.37710977448135186
89,9.0,2.0,0.0,0.0,1.0,2.946941926296717,0.7071511049566033,-2.0588151517410416,-0.9294411429131233
90,9.0,3.0,0.0,0.0,1.0,-1.1663789138701133,0.4721958295635085,-0.667694321205311,-3.6484574961714076
91,9.0,4.0,0.0,0.0,1.0,-2.5866278635161475,-1.2671122792306095,-1.6413036297749297,-1.4559341920719364
92,9.0,5.0,0.0,0.0,1.0,-4.309345103793392,0.09192993501983349,-1.4617025943364355,-0.524886466890363
93,9.0,6.0,0.0,0.0,1.0,-1.5931594456076645,0.47187417246721597,-2.504871748807351,-1.3271727134041436
94,9.0,7.0,0.0,0.0,1.0,-4.075395707875409,-3.1540476390679197,-0.4116441445741159,-0.8129135087064212
95,9.0,8.0,0.0,0.0,0.0,-6.292545434389072,-2.3764856479956764,-2.693327791972796,-2.6141054279878384
96,9.0,9.0,0.0,0.0,0.0,-8.4007315634483,-2.646856636616832,-2.7924708883213256,-5.22106340233973
97,9.0,10.0,0.0,0.0,1.0,-9.793386705759332,-2.816678357882652,-3.6231090284955187,-2.482387556832596
98,9.0,11.0,0.0,0.0,1.0,-7.9334049233691015,-3.271014506921673,-3.6093430903090056,-2.386001566434138
99,10.0,1.0,1.0,1.0,,,1.5642305657409312,2.232111920373984,3.030355466738186
100,10.0,2.0,1.0,1.0,0.0,8.362058049907859,3.530291067945788,1.8286149112364072,3.6051303819380225
101,10.0,3.0,1.0,1.0,0.0,10.115052170204665,3.7627822907025426,4.582998639585384,3.961070217635609
102,10.0,4.0,1.0,1.0,1.0,14.73395890271166,6.727196672095691,6.79267323018175,3.8918784608822685
103,10.0,5.0,1.0,1.0,0.0,17.69547734057757,6.613427550629251,5.5105495377712765,7.499004682819932
104,10.0,6.0,1.0,1.0,1.0,22.042374776894217,8.30971721476639,7.311413448401413,8.725947826866554
105,10.0,7.0,1.0,1.0,1.0,26.295755345589676,8.307785029874987,8.89732991054092,8.27891970134654
106,10.0,8.0,1.0,1.0,0.0,25.996683761492804,6.8936299533235035,8.489728758555696,10.028652571249028
107,10.0,9.0,1.0,1.0,1.0,28.60040206708306,9.232502396277175,9.703458668349642,8.036055107551482
108,10.0,10.0,1.0,1.0,1.0,31.13874626295781,8.263460934881453,9.72550234608003,10.52316978841612
109,10.0,11.0,1.0,1.0,0.0,30.402783180734772,9.307370592075834,10.538156212016974,9.162358588745313
110,11.0,1.0,0.0,1.0,,,0.808339248274691,1.1032464731440226,0.8128272998804006
111,11.0,2.0,0.0,1.0,1.0,2.685619775554471,0.7177764156979745,1.2257293108889016,1.258341052989202
112,11.0,3.0,0.0,1.0,1.0,3.724073778043111,2.2408841464760525,0.6872864486235832,1.835721763090892
113,11.0,4.0,0.0,1.0,0.0,5.391206993762616,2.068046581993329,0.7250663577874554,0.5934722557585499
114,11.0,5.0,0.0,1.0,0.0,3.438262088816752,0.8895190123317506,0.19745304725725266,1.0999000145016173
115,11.0,6.0,0.0,1.0,0.0,3.9904475255482232,2.920311201265756,1.1636220172645009,1.4508011370891294
116,11.0,7.0,0.0,1.0,1.0,6.266575879245256,2.2223456503397276,2.610462995434516,2.7135359637559304
117,11.0,8.0,0.0,1.0,0.0,6.649684415734474,2.807223829666435,1.9178958280539091,2.7103147159357945
118,11.0,9.0,0.0,1.0,1.0,9.406790340876515,1.5875716262726511,2.8372692301455196,4.489975911284992
119,11.0,10.0,0.0,1.0,1.0,9.051551754520801,4.216983654671999,3.3752480481228226,5.617319686711577
120,11.0,11.0,0.0,1.0,1.0,15.503084743552733,4.587806457341054,4.653882698127162,5.62195940174435
121,12.0,1.0,0.0,1.0,,,0.6547943585012804,0.828753869163181,1.4873354010810986
122,12.0,2.0,0.0,1.0,0.0,3.0229884440294414,1.5805582861823255,0.8274763540413652,1.4809514959462582
123,12.0,3.0,0.0,1.0,1.0,5.56094326833754,1.8132121481158283,1.683633853889011,1.645666939062649
124,12.0,4.0,0.0,1.0,0.0,5.5715632661666294,2.6287066688397527,1.2011845443437574,-1.1106035678708022
125,12.0,5.0,0.0,1.0,1.0,4.911976556947222,2.1474433945846867,3.2800713524063707,0.1283083590988776
126,12.0,6.0,0.0,1.0,1.0,7.194418585208467,2.198084645083023,3.2495459979335077,3.8666720953290667
127,12.0,7.0,0.0,1.0,1.0,9.754028919520291,2.9933139478876476,3.2844864445164976,4.010407705970326
128,12.0,8.0,0.0,1.0,1.0,12.332933928837095,4.046275977520057,4.61879477499068,3.0551292159246666
129,12.0,9.0,0.0,1.0,1.0,13.427495174862184,5.646649689864345,5.926589742467224,3.3437368229157425
130,12.0,10.0,0.0,1.0,0.0,14.434843541867318,5.193820219181215,3.83276958618346,5.272815528021932
131,12.0,11.0,0.0,1.0,0.0,14.760433053235719,5.452389252304712,4.495653592532467,2.693488200848155
132,13.0,1.0,1.0,0.0,,,0.3826896513647222,1.7344156978170922,3.1598021771098708
133,13.0,2.0,1.0,0.0,1.0,7.39489306021202,1.6819154572381223,2.839145767964891,3.976881371175587
134,13.0,3.0,1.0,0.0,0.0,9.488503640188238,3.2491423341062076,3.982104192601672,2.5192629787135283
135,13.0,4.0,1.0,0.0,0.0,10.284575367975261,4.070305504755001,4.707294681715743,5.463929991204983
136,13.0,5.0,1.0,0.0,0.0,16.167472205173276,2.573401062333918,5.7026160506944175,5.072510312252056
137,13.0,6.0,1.0,0.0,1.0,16.93265027297129,5.638953601565968,3.6215806218723126,5.458921297408223
138,13.0,7.0,1.0,0.0,1.0,16.480144001756717,4.456510205257245,4.560279540796541,5.197686864851286
139,13.0,8.0,1.0,0.0,0.0,13.673283050069417,4.756755898529095,5.097230239167131,5.817818936390305
140,13.0,9.0,1.0,0.0,1.0,17.617258121220054,5.955556696101707,4.86234263053173,6.093177536934409
141,13.0,10.0,1.0,0.0,1.0,18.819696632673697,4.2723340801737395,6.797872567171147,5.451296529309668
142,13.0,11.0,1.0,0.0,1.0,19.10734370875799,4.870066563670338,6.086513467424593,6.4050621644524215
143,14.0,1.0,1.0,0.0,,,2.2420441605773354,1.3081644476383851,0.6123710359151637
144,14.0,2.0,1.0,0.0,1.0,5.478403318477139,2.1456436724895567,2.118643148586837,0.7847659220780632
145,14.0,3.0,1.0,0.0,1.0,5.15376971808913,1.8074757989344064,2.375280814688849,2.0945658473175883
146,14.0,4.0,1.0,0.0,1.0,7.785681623698327,2.18690344643961,4.02864204629515,-0.037814897525745295
147,14.0,5.0,1.0,0.0,1.0,9.136068931961507,1.989846267989218,2.9716810951963035,3.2827622523436912
148,14.0,6.0,1.0,0.0,0.0,9.125033068839102,2.3945329513292073,4.72164885081348,3.4495707003657476
149,14.0,7.0,1.0,0.0,0.0,11.566072021995105,4.164487999346536,3.245775999512404,4.46625654940562
150,14.0,8.0,1.0,0.0,1.0,12.378097893422224,3.0122781014181124,3.9571418694575873,2.464117704065134
151,14.0,9.0,1.0,0.0,1.0,11.111191838376747,3.4377240293820885,1.676001040253417,4.0987948500329585
152,14.0,10.0,1.0,0.0,0.0,12.489572912812516,2.8465131024248476,3.5470394618577807,3.146828852128849
153,14.0,11.0,1.0,0.0,1.0,10.514956648693339,2.526717113416302,3.703511439029052,3.295986250754463
154,15.0,1.0,0.0,0.0,,,-0.24715829375083764,2.1924546010277464,0.550807754776029
155,15.0,2.0,0.0,0.0,0.0,1.8801188765805414,0.9421974442762658,-0.509236109940351,-0.5600159778562472
156,15.0,3.0,0.0,0.0,1.0,-0.1494111086560277,0.04748589928822555,0.3801743426982432,0.9530725097947761
157,15.0,4.0,0.0,0.0,0.0,0.5539882003994876,-1.1291797813693127,0.4331891969427192,0.3857540936216583
158,15.0,5.0,0.0,0.0,1.0,-0.3835972200620634,1.5189977992956154,-0.5234128795234867,0.8867292243891616
159,15.0,6.0,0.0,0.0,0.0,0.2950804734940302,1.122822977564793,0.0436348571645519,0.03235633100830925
160,15.0,7.0,0.0,0.0,1.0,0.9660067285182191,-0.010419866274768208,-0.6130982805828666,0.1540596569674998
161,15.0,8.0,0.0,0.0,1.0,0.7041948703277915,-1.2804872423896152,-0.10370330458818611,1.2683701503324112
162,15.0,9.0,0.0,0.0,0.0,-1.4920712387494848,-2.6126061646616017,1.8128697929631108,2.1713788031370007
163,15.0,10.0,0.0,0.0,1.0,1.2570746508331578,-1.9088138816796165,-2.1295299354338253,-0.21720992842761047
164,15.0,11.0,0.0,0.0,0.0,-3.70481704176151,-0.30309012490576004,-0.5415519938800946,-1.3541545256569694
165,16.0,1.0,0.0,0.0,,,-0.13699564656935337,0.690915484667466,2.600255136478842
166,16.0,2.0,0.0,0.0,0.0,2.4787160059152025,1.00369194523112,0.6272912367309572,1.5534279433221487
167,16.0,3.0,0.0,0.0,0.0,2.3151552234552577,0.33887918931360367,-1.821974659075098,0.38569879813013863
168,16.0,4.0,0.0,0.0,0.0,1.2299031224282944,0.4911989112424133,0.1274704881426556,-0.9107890211411065
169,16.0,5.0,0.0,0.0,1.0,0.09063270111440347,-0.8393918281218996,-0.8973046271405585,0.03613754366769345
170,16.0,6.0,0.0,0.0,1.0,-0.06694545331630597,-0.37939004071662263,-0.8409689855397376,0.7687462314631286
171,16.0,7.0,0.0,0.0,1.0,-0.4640954203075288,-1.8921741324660353,-2.271382879728829,-0.09645870882739982
172,16.0,8.0,0.0,0.0,0.0,-3.192120423411621,-2.0161897358550593,-2.1795991616160704,-2.7774670015323144
173,16.0,9.0,0.0,0.0,0.0,-6.943186213946521,-3.243338303216496,-2.6416861928566777,-2.512187260880991
174,16.0,10.0,0.0,0.0,0.0,-8.34316131781738,-2.802483462330186,-2.47077544627869,-3.2883816297776294
175,16.0,11.0,0.0,0.0,1.0,-6.839040254162198,-4.830678270644137,-3.0825496874966247,-3.286921547416875
176,17.0,1.0,1.0,1.0,,,2.620158952481629,3.117203109707419,2.8001703199558277
177,17.0,2.0,1.0,1.0,1.0,10.103617726518376,5.704136643139773,3.721578152440971,4.389636704799408
178,17.0,3.0,1.0,1.0,0.0,15.580993902894436,5.998475876996887,5.457650433581296,5.491369288346954
179,17.0,4.0,1.0,1.0,1.0,18.603584110987335,8.313496543078976,7.470731319809188,8.501337412733864
180,17.0,5.0,1.0,1.0,0.0,24.926193958704154,7.670702078491106,7.483710556670646,9.748862679827031
181,17.0,6.0,1.0,1.0,0.0,26.312930947377446,7.828786293585071,9.656399042182215,8.384322798056647
182,17.0,7.0,1.0,1.0,0.0,27.611918886250134,7.484529100379987,8.45890535694552,10.259523029046568
183,17.0,8.0,1.0,1.0,1.0,29.132278670939513,8.194097544707123,8.699171328991426,10.181604753967674
184,17.0,9.0,1.0,1.0,1.0,28.936272954020367,10.190384776950372,10.41419627364739,8.168792198899409
185,17.0,10.0,1.0,1.0,0.0,32.14239482973674,9.292987657169183,10.238361697930852,9.281210225397492
186,17.0,11.0,1.0,1.0,0.0,30.279183097379665,10.198792606064742,8.7030191186431,11.327638012567224
187,18.0,1.0,1.0,1.0,,,2.1477501535064816,1.3574818019778598,2.1506572775871224
188,18.0,2.0,1.0,1.0,0.0,6.622868906987865,4.957181953496761,4.163306020150496,3.9098158202247077
189,18.0,3.0,1.0,1.0,1.0,15.269837735006586,3.176582625514477,6.11707547477697,5.285058809141583
190,18.0,4.0,1.0,1.0,1.0,15.905307003100935,5.269338080106695,6.3738687491500965,5.644019398929583
191,18.0,5.0,1.0,1.0,1.0,20.817228716753085,4.9230928005073125,6.999516123629203,6.561425604414945
192,18.0,6.0,1.0,1.0,0.0,19.495263671219753,7.90625660097151,5.248094266211224,8.331336607017626
193,18.0,7.0,1.0,1.0,0.0,23.299649217155732,8.277400306521557,7.095739374197298,7.9307158135981775
194,18.0,8.0,1.0,1.0,1.0,26.06489683074837,6.59528994451421,8.48509825401566,8.007998604713077
195,18.0,9.0,1.0,1.0,1.0,27.13886877893031,7.596070060182696,9.467377100005447,9.076541900020148
196,18.0,10.0,1.0,1.0,1.0,29.630253078599107,9.562952550710081,8.006673171834159,9.210965848687644
197,18.0,11.0,1.0,1.0,0.0,28.733609460818336,11.099917702477645,9.315228303606379,9.283384283974893
198,19.0,1.0,0.0,0.0,,,0.2911057666252219,1.0866231911821975,1.338983413874505
199,19.0,2.0,0.0,0.0,0.0,0.7901569511613924,1.6212197766400258,-0.2895892576597987,0.9515971209192081
200,19.0,3.0,0.0,0.0,0.0,2.228324350244007,-1.3261083159403722,-0.686453773625127,-0.6798616494957567
201,19.0,4.0,0.0,0.0,0.0,-3.988050351850381,-0.5018138143797864,-1.5272792888125422,-1.55957931896846
202,19.0,5.0,0.0,0.0,0.0,-5.736825340768391,-1.9496219189632926,-2.9089070201646647,-3.6125041616552265
203,19.0,6.0,0.0,0.0,1.0,-7.691631749561518,-3.1506787086335994,-4.074983082716422,-2.1246256199753786
204,19.0,7.0,0.0,0.0,1.0,-9.961660343633222,-4.538981951480619,-4.244276537473247,-3.2729043199681676
205,19.0,8.0,0.0,0.0,1.0,-10.77631340483562,-4.962357922853864,-3.6789651642852426,-4.7091151490883005
206,19.0,9.0,0.0,0.0,1.0,-11.784295676331206,-4.964970843473555,-5.629054079267784,-3.9412845340453293
207,19.0,10.0,0.0,0.0,1.0,-11.73374834200564,-6.560994462808556,-2.8010286241732105,-5.128051589007484
208,19.0,11.0,0.0,0.0,0.0,-14.897288341880675,-5.251528726889315,-4.849334464251296,-4.246387963285536
209,20.0,1.0,1.0,1.0,,,3.4311020813035573,2.7855873252542587,3.385141164270728
210,20.0,2.0,1.0,1.0,0.0,12.86979051913957,5.789802560612571,6.00146145687031,3.574364353866339
211,20.0,3.0,1.0,1.0,0.0,16.96374061757121,6.718437593746468,6.6713266079281714,7.624438893887017
212,20.0,4.0,1.0,1.0,0.0,21.804150546568604,6.477771280891709,8.112465062504896,8.919750302763305
213,20.0,5.0,1.0,1.0,0.0,23.646710089114773,7.892087517787899,7.387777991817936,8.12757696904301
214,20.0,6.0,1.0,1.0,1.0,26.02222629004948,8.530455900203588,8.999371575170429,9.950141441769937
215,20.0,7.0,1.0,1.0,1.0,32.28160341992481,10.53144022656978,9.910261154142534,9.85969640803756
216,20.0,8.0,1.0,1.0,1.0,34.469176021408764,9.702816551271024,10.206843191074878,9.245932205472272
217,20.0,9.0,1.0,1.0,1.0,30.966372979503507,10.027592480675,11.431029307500804,11.512268204907022
218,20.0,10.0,1.0,1.0,1.0,33.8777424769343,12.55658470925241,11.121592004255435,11.557785191263818
219,20.0,11.0,1.0,1.0,0.0,37.33424690135755,13.60536827041805,12.12123560153424,12.075220090706468
220,21.0,1.0,0.0,1.0,,,0.7456020590033472,2.752868155233288,2.012929820418009
221,21.0,2.0,0.0,1.0,0.0,5.536027159516662,1.9017458027649687,2.536135184120757,1.8644226673865774
222,21.0,3.0,0.0,1.0,0.0,7.862631163429111,3.0386159085946094,1.0390417109640167,0.9814818198094997
223,21.0,4.0,0.0,1.0,1.0,6.570576010523542,3.2259374427207,-0.7982901533988609,0.5980961379897818
224,21.0,5.0,0.0,1.0,0.0,2.8898967287279116,1.495759124318366,0.665962796690947,0.3351977262025281
225,21.0,6.0,0.0,1.0,0.0,1.4383254543947377,0.15788533740935584,0.5126987592195661,1.32948302455336
226,21.0,7.0,0.0,1.0,1.0,3.2666260723510754,0.6496758060843363,1.3745383788847958,2.096037951828519
227,21.0,8.0,0.0,1.0,0.0,4.371933143003809,0.09145683147843742,0.9394132247053893,0.5909055304316244
228,21.0,9.0,0.0,1.0,0.0,2.2788518696553504,1.6881871081550401,1.3066338588716415,1.2754110820635893
229,21.0,10.0,0.0,1.0,0.0,3.6639479305349947,1.8872853379464394,0.9772357507183103,1.3088740843376685
230,21.0,11.0,0.0,1.0,1.0,6.34978485894817,3.358066790256351,0.7826709844501962,2.9512134119160556
231,22.0,1.0,0.0,1.0,,,1.2019071648972843,1.988518146537497,1.4244282869789442
232,22.0,2.0,0.0,1.0,0.0,5.592463780231283,1.4926398397160692,2.5684574077060707,1.5310460966571033
233,22.0,3.0,0.0,1.0,1.0,5.38097568445475,3.5083683577529037,3.944329204319917,2.139894905078409
234,22.0,4.0,0.0,1.0,0.0,11.523525264993868,5.382918265691961,3.190151391034143,3.228836511000894
235,22.0,5.0,0.0,1.0,1.0,13.5533796121982,4.530613214673604,3.4787371597396515,3.281040027423164
236,22.0,6.0,0.0,1.0,1.0,11.94087162542161,4.654632519069712,3.3835021446944347,3.2939718054562737
237,22.0,7.0,0.0,1.0,0.0,11.920226173682407,5.003379964227683,4.2424053517869735,4.021610129706774
238,22.0,8.0,0.0,1.0,0.0,12.789548460464221,5.371339824394347,4.398305819317184,3.316162069120285
239,22.0,9.0,0.0,1.0,0.0,12.15848472870348,5.308340076394743,3.695777108458809,2.834525931637746
240,22.0,10.0,0.0,1.0,0.0,10.343258351462394,3.6633431376947043,4.674112449117621,3.27717883326481
241,22.0,11.0,0.0,1.0,0.0,12.375106141298225,4.990655954977973,4.64122118886668,3.3667730738687096
242,23.0,1.0,1.0,0.0,,,2.6316293874514267,3.019816816422199,3.6855754065331614
243,23.0,2.0,1.0,0.0,1.0,9.815135665765478,1.71319359192232,3.862953798961604,3.0766136925511085
244,23.0,3.0,1.0,0.0,0.0,10.809885721477958,3.6546313132156216,1.5909370412509978,1.1519065666987227
245,23.0,4.0,1.0,0.0,1.0,9.585858704160348,3.78457791748881,2.8158877713165076,1.986652333960033
246,23.0,5.0,1.0,0.0,1.0,9.765970042712055,2.9769821359687554,3.561626842991428,5.384883836828232
247,23.0,6.0,1.0,0.0,1.0,14.575499385803067,5.048383136983399,5.260686486952244,5.6743211032464895
248,23.0,7.0,1.0,0.0,1.0,16.855321714523335,5.850189895958378,6.020377426163678,5.013240844088914
249,23.0,8.0,1.0,0.0,1.0,20.226902671184362,5.65911357603487,6.466275377040837,6.341544340731135
250,23.0,9.0,1.0,0.0,1.0,20.06034597151493,6.8352692522666505,6.513413779666853,6.538192270511649
