,ID,timestamp,z1,action,reward,state1
34,4.0,2.0,0.0,1.0,-1.1729686221561706,-0.43721622484470424
35,4.0,3.0,0.0,1.0,-0.23721622484470423,-1.2571338375639356
36,4.0,4.0,0.0,1.0,-1.0571338375639354,-0.9366091826046399
37,4.0,5.0,0.0,1.0,-0.7366091826046398,-2.9301287695652434
38,4.0,6.0,0.0,0.0,-1.179038630869573,-1.7797212142056824
39,4.0,7.0,0.0,1.0,-1.5797212142056822,-2.0338911630484375
40,4.0,8.0,0.0,1.0,-1.8338911630484374,-2.6966831123188664
41,4.0,9.0,0.0,1.0,-2.496683112318866,-1.6613088357176304
42,4.0,10.0,0.0,1.0,-1.4613088357176305,-1.1762832562725565
43,4.0,11.0,0.0,0.0,-0.6528849768817669,1.5696759281890327
44,5.0,1.0,0.0,,,0.5654076293246786
45,5.0,2.0,0.0,1.0,0.7654076293246785,-2.588007244414731
46,5.0,3.0,0.0,0.0,-1.0764021733244191,-1.9992242991480245
47,5.0,4.0,0.0,0.0,-0.8997672897444073,-1.5222413640732513
48,5.0,5.0,0.0,0.0,-0.7566724092219754,-0.7250342564172021
49,5.0,6.0,0.0,0.0,-0.5175102769251606,0.2913855123940573
50,5.0,7.0,0.0,0.0,-0.2125843462817828,-0.8616909019168442
51,5.0,8.0,0.0,1.0,-0.6616909019168441,-0.3209706739927569
52,5.0,9.0,0.0,1.0,-0.12097067399275688,0.460400641414183
53,5.0,10.0,0.0,0.0,-0.16187980757574508,-0.4459387583930164
54,5.0,11.0,0.0,1.0,-0.24593875839301632,-2.369162655313106
55,6.0,1.0,0.0,,,-2.6015386968802825
56,6.0,2.0,0.0,1.0,-2.4015386968802823,-2.6162609878658962
57,6.0,3.0,0.0,1.0,-2.416260987865896,-3.1645060862271044
58,6.0,4.0,0.0,1.0,-2.9645060862271047,-0.8468493367630563
59,6.0,5.0,0.0,0.0,-0.5540548010289168,-1.3683059121230614
60,6.0,6.0,0.0,0.0,-0.7104917736369184,-1.1817922958775904
61,6.0,7.0,0.0,0.0,-0.6545376887632771,0.13797884190432286
62,6.0,8.0,0.0,0.0,-0.25860634742870314,-1.047457063549261
63,6.0,9.0,0.0,1.0,-0.847457063549261,-2.272665031027465
64,6.0,10.0,0.0,1.0,-2.072665031027465,-2.803089140611709
65,6.0,11.0,0.0,1.0,-2.6030891406117087,-2.5983333522264265
66,7.0,1.0,0.0,,,1.44481176421648
67,7.0,2.0,0.0,0.0,0.13344352926494396,0.3538504897129219
68,7.0,3.0,0.0,0.0,-0.19384485308612343,-0.15470168271801393
69,7.0,4.0,0.0,0.0,-0.34641050481540414,-0.5962182176293715
70,7.0,5.0,0.0,0.0,-0.47886546528881146,0.6197054598538296
71,7.0,6.0,0.0,1.0,0.8197054598538296,-0.8341357345602985
72,7.0,7.0,0.0,0.0,-0.5502407203680895,-0.3886059093764823
73,7.0,8.0,0.0,1.0,-0.18860590937648225,-1.1535118950410264
74,7.0,9.0,0.0,1.0,-0.9535118950410263,-3.1267589783194056
75,7.0,10.0,0.0,1.0,-2.9267589783194055,-2.386064715325256
76,7.0,11.0,0.0,1.0,-2.186064715325256,-1.4498760321660413
77,8.0,1.0,1.0,,,-0.061206900895102834
78,8.0,2.0,1.0,1.0,-0.3734482810741233,2.8753410985484327
79,8.0,3.0,1.0,0.0,1.6376705492742163,0.7470251705057109
80,8.0,4.0,1.0,1.0,0.5964302046068529,1.1163837925726456
81,8.0,5.0,1.0,0.0,0.7581918962863228,1.0634123262369517
82,8.0,6.0,1.0,1.0,0.9760947914843419,1.655761112295537
83,8.0,7.0,1.0,0.0,1.0278805561477684,1.6766696584578886
84,8.0,8.0,1.0,0.0,1.0383348292289443,1.3238813642148344
85,8.0,9.0,1.0,1.0,1.2886576370578011,1.4067604573299208
86,8.0,10.0,1.0,1.0,1.388112548795905,0.6276652889260771
87,8.0,11.0,1.0,1.0,0.45319834671129255,1.353244588222259
88,9.0,1.0,0.0,,,0.01903909605709858
89,9.0,2.0,0.0,0.0,-0.29428827118287043,1.2541616268043145
90,9.0,3.0,0.0,1.0,1.4541616268043145,1.0046007956027512
91,9.0,4.0,0.0,1.0,1.204600795602751,1.9030334436641028
92,9.0,5.0,0.0,1.0,2.1030334436641027,0.37299410105648445
93,9.0,6.0,0.0,0.0,-0.18810176968305464,-2.9126396631612734
94,9.0,7.0,0.0,0.0,-1.173791898948382,-2.0195958613621987
95,9.0,8.0,0.0,0.0,-0.9058787584086596,-2.2462871014582255
96,9.0,9.0,0.0,1.0,-2.0462871014582253,-0.8291680673267523
97,9.0,10.0,0.0,0.0,-0.5487504201980257,-1.5817258356473731
98,9.0,11.0,0.0,0.0,-0.7745177506942119,-2.244372739681331
99,10.0,1.0,0.0,,,-0.5493703754774101
100,10.0,2.0,0.0,1.0,-0.34937037547741,-0.03281901249657948
101,10.0,3.0,0.0,1.0,0.1671809875034205,-0.7444549251706113
102,10.0,4.0,0.0,0.0,-0.5233364775511834,-3.1236807519263383
103,10.0,5.0,0.0,0.0,-1.2371042255779015,-1.0887711994074811
104,10.0,6.0,0.0,0.0,-0.6266313598222444,-0.9152920118745982
105,10.0,7.0,0.0,1.0,-0.715292011874598,-0.48477302006231815
106,10.0,8.0,0.0,1.0,-0.2847730200623181,-0.9964801393114049
107,10.0,9.0,0.0,1.0,-0.7964801393114048,-0.6369182224692477
108,10.0,10.0,0.0,1.0,-0.4369182224692476,-0.9023489895219643
109,10.0,11.0,0.0,0.0,-0.5707046968565892,-1.3915984399672272
110,11.0,1.0,0.0,,,1.162107937044974
111,11.0,2.0,0.0,0.0,0.04863238111349222,0.7057540425351059
112,11.0,3.0,0.0,0.0,-0.08827378723946824,-0.7619414294505356
113,11.0,4.0,0.0,1.0,-0.5619414294505356,-1.7074307288632005
114,11.0,5.0,0.0,0.0,-0.8122292186589601,-1.8740882521334385
115,11.0,6.0,0.0,1.0,-1.6740882521334384,-0.6029987153800036
116,11.0,7.0,0.0,1.0,-0.40299871538000354,0.7190013357890686
117,11.0,8.0,0.0,0.0,-0.08429959926327943,-2.033476798405599
118,11.0,9.0,0.0,0.0,-0.9100430395216796,-2.3639748341125357
119,11.0,10.0,0.0,1.0,-2.1639748341125356,-2.0335112065324235
120,11.0,11.0,0.0,0.0,-0.9100533619597271,-3.373853282609396
121,12.0,1.0,0.0,,,-2.360140709497654
122,12.0,2.0,0.0,1.0,-2.1601407094976537,-2.407489811715828
123,12.0,3.0,0.0,1.0,-2.2074898117158277,-3.001617615089234
124,12.0,4.0,0.0,1.0,-2.801617615089234,-1.345726485786606
125,12.0,5.0,0.0,1.0,-1.1457264857866059,-0.6003053414989445
126,12.0,6.0,0.0,0.0,-0.48009160244968335,-0.3506242458669665
127,12.0,7.0,0.0,1.0,-0.1506242458669665,0.8764058323669921
128,12.0,8.0,0.0,1.0,1.076405832366992,0.1759750759839912
129,12.0,9.0,0.0,1.0,0.37597507598399116,0.1260610239311416
130,12.0,10.0,0.0,1.0,0.32606102393114167,-0.5295859057545567
131,12.0,11.0,0.0,1.0,-0.32958590575455665,-1.0156448340708297
132,13.0,1.0,0.0,,,-0.6224172040135074
133,13.0,2.0,0.0,0.0,-0.4867251612040522,-0.24994891727372187
134,13.0,3.0,0.0,1.0,-0.04994891727372183,-1.8250901785835443
135,13.0,4.0,0.0,1.0,-1.625090178583544,-2.4268843996837512
136,13.0,5.0,0.0,1.0,-2.226884399683751,-0.05652688533149508
137,13.0,6.0,0.0,0.0,-0.3169580655994485,-1.5257144802866607
138,13.0,7.0,0.0,1.0,-1.3257144802866605,-0.6504512465425334
139,13.0,8.0,0.0,0.0,-0.49513537396276,-1.2866888219594332
140,13.0,9.0,0.0,1.0,-1.086688821959433,-0.8455916201053959
141,13.0,10.0,0.0,0.0,-0.5536774860316187,-2.8656860212562782
142,13.0,11.0,0.0,0.0,-1.1597058063768835,-0.4481566142707387
143,14.0,1.0,1.0,,,0.3159456453315843
144,14.0,2.0,1.0,1.0,0.07913477439790106,-0.4844081846661115
145,14.0,3.0,1.0,0.0,-0.04220409233305576,0.20479413731240292
146,14.0,4.0,1.0,1.0,-0.054247035225116536,-0.029061821525933035
147,14.0,5.0,1.0,0.0,0.18546908923703348,1.887601105946682
148,14.0,6.0,1.0,0.0,1.143800552973341,-0.8097823776093526
149,14.0,7.0,1.0,0.0,-0.20489118880467627,1.0782979316939745
150,14.0,8.0,1.0,1.0,0.9939575180327693,-0.19220843386391784
151,14.0,9.0,1.0,0.0,0.10389578306804109,0.3262973734600667
152,14.0,10.0,1.0,0.0,0.3631486867300333,0.29878789352744806
153,14.0,11.0,1.0,0.0,0.34939394676372404,-0.4253442700265142
154,15.0,1.0,1.0,,,1.8337694423354374
155,15.0,2.0,1.0,0.0,1.1168847211677189,0.25500837489885975
156,15.0,3.0,1.0,1.0,0.006010049878631629,0.6078190066800763
157,15.0,4.0,1.0,1.0,0.4293828080160915,1.6015687917370602
158,15.0,5.0,1.0,0.0,1.00078439586853,0.8378426595226532
159,15.0,6.0,1.0,1.0,0.7054111914271839,1.4780203620092132
160,15.0,7.0,1.0,1.0,1.4736244344110556,1.9048822840498607
161,15.0,8.0,1.0,0.0,1.1524411420249305,-0.6870445693238203
162,15.0,9.0,1.0,1.0,-1.1244534831885844,-0.49670050058898907
163,15.0,10.0,1.0,0.0,-0.04835025029449452,0.569563602370452
164,15.0,11.0,1.0,1.0,0.38347632284454247,-0.2558374836457228
165,16.0,1.0,1.0,,,-0.3998912673140309
166,16.0,2.0,1.0,0.0,5.436634298455756e-05,0.021025449611750124
167,16.0,3.0,1.0,0.0,0.21051272480587507,-0.030744844583044162
168,16.0,4.0,1.0,1.0,-0.33689381349965286,0.5452050843659559
169,16.0,5.0,1.0,1.0,0.3542461012391471,0.48998772390199585
170,16.0,6.0,1.0,0.0,0.44499386195099794,0.5906987142518904
171,16.0,7.0,1.0,0.0,0.4953493571259452,0.07640470779750594
172,16.0,8.0,1.0,0.0,0.23820235389875297,-0.253220744791768
173,16.0,9.0,1.0,1.0,-0.6038648937501215,1.5010500882063893
174,16.0,10.0,1.0,0.0,0.9505250441031947,1.8928778469645544
175,16.0,11.0,1.0,0.0,1.1464389234822772,1.0930034557082613
176,17.0,1.0,0.0,,,-0.47242820755043574
177,17.0,2.0,0.0,1.0,-0.2724282075504357,1.2317229662749385
178,17.0,3.0,0.0,1.0,1.4317229662749384,0.5668759887791123
179,17.0,4.0,0.0,0.0,-0.12993720336626632,-0.07242932527823098
180,17.0,5.0,0.0,0.0,-0.3217287975834693,0.49492607576784886
181,17.0,6.0,0.0,1.0,0.6949260757678488,0.5430451713368091
182,17.0,7.0,0.0,1.0,0.743045171336809,-1.0706728468997884
183,17.0,8.0,0.0,1.0,-0.8706728468997884,-1.00755229552347
184,17.0,9.0,0.0,0.0,-0.602265688657041,0.30139058715116707
185,17.0,10.0,0.0,1.0,0.5013905871511671,-0.2518708826148691
186,17.0,11.0,0.0,0.0,-0.3755612647844607,-0.531314273690153
187,18.0,1.0,0.0,,,-1.1778584179213718
188,18.0,2.0,0.0,0.0,-0.6533575253764115,-0.3876083542464423
189,18.0,3.0,0.0,1.0,-0.18760835424644223,-0.3719593406758916
190,18.0,4.0,0.0,1.0,-0.17195934067589158,-1.5070263125591556
191,18.0,5.0,0.0,0.0,-0.7521078937677467,-1.2009250827023954
192,18.0,6.0,0.0,0.0,-0.6602775248107187,-2.096702801796489
193,18.0,7.0,0.0,1.0,-1.8967028017964886,-3.1557856306088983
194,18.0,8.0,0.0,1.0,-2.955785630608898,-3.2653236433304462
195,18.0,9.0,0.0,0.0,-1.2795970929991338,-3.270588852026386
196,18.0,10.0,0.0,0.0,-1.2811766556079158,-2.816964981666886
197,18.0,11.0,0.0,1.0,-2.616964981666886,-3.322826215706747
198,19.0,1.0,1.0,,,0.7422137467155928
199,19.0,2.0,1.0,1.0,0.5906564960587113,1.367598088039043
200,19.0,3.0,1.0,1.0,1.3411177056468515,1.2382461666624431
201,19.0,4.0,1.0,0.0,0.8191230833312216,0.5257538081800369
202,19.0,5.0,1.0,0.0,0.46287690409001847,0.2708217229447656
203,19.0,6.0,1.0,0.0,0.3354108614723828,0.09289345917736003
204,19.0,7.0,1.0,1.0,-0.1885278489871679,1.9522091748517272
205,19.0,8.0,1.0,0.0,1.1761045874258635,0.07937740581692299
206,19.0,9.0,1.0,1.0,-0.20474711301969228,0.5190429465153055
207,19.0,10.0,1.0,1.0,0.32285153581836645,0.22586646989059403
208,19.0,11.0,1.0,1.0,-0.028960236131287065,0.6203821215609556
209,20.0,1.0,1.0,,,1.2828152137158222
210,20.0,2.0,1.0,0.0,0.841407606857911,0.3713240441720626
211,20.0,3.0,1.0,0.0,0.3856620220860313,2.9800482137129403
212,20.0,4.0,1.0,1.0,3.276057856455528,2.3834411015346055
213,20.0,5.0,1.0,0.0,1.3917205507673027,0.35337395530971216
214,20.0,6.0,1.0,1.0,0.12404874637165464,0.35326321291462726
215,20.0,7.0,1.0,1.0,0.12391585549755268,0.9355493464890586
216,20.0,8.0,1.0,0.0,0.6677746732445293,-1.2741041472182917
217,20.0,9.0,1.0,0.0,-0.43705207360914583,-1.5344506378797684
218,20.0,10.0,1.0,1.0,-2.141340765455722,-1.2007239657168973
219,20.0,11.0,1.0,0.0,-0.4003619828584486,-0.5223427869443552
220,21.0,1.0,0.0,,,-1.4006191772129213
221,21.0,2.0,0.0,0.0,-0.7201857531638763,-2.502566806784834
222,21.0,3.0,0.0,1.0,-2.3025668067848337,1.18376393669549
223,21.0,4.0,0.0,0.0,0.055129181008647,-1.6560245000359004
224,21.0,5.0,0.0,0.0,-0.7968073500107701,0.001071761525551329
225,21.0,6.0,0.0,1.0,0.20107176152555137,-0.1548216557324711
226,21.0,7.0,0.0,0.0,-0.3464464967197413,0.42955697342583177
227,21.0,8.0,0.0,0.0,-0.17113290797225048,1.1497958525501752
228,21.0,9.0,0.0,1.0,1.3497958525501752,-1.3435745589768877
229,21.0,10.0,0.0,1.0,-1.1435745589768875,-1.191232950097264
230,21.0,11.0,0.0,1.0,-0.9912329500972641,-3.0549807025467124
231,22.0,1.0,1.0,,,1.844723709839614
232,22.0,2.0,1.0,1.0,1.9136684518075369,2.5786419701590355
233,22.0,3.0,1.0,0.0,1.4893209850795177,1.6296340941967433
234,22.0,4.0,1.0,0.0,1.0148170470983717,-0.27200376291961426
235,22.0,5.0,1.0,1.0,-0.6264045155035372,-1.891336311853839
236,22.0,6.0,1.0,0.0,-0.7456681559269196,-0.08419051481511375
237,22.0,7.0,1.0,0.0,0.15790474259244314,0.30787618952346707
238,22.0,8.0,1.0,0.0,0.35393809476173355,0.27318710282823644
239,22.0,9.0,1.0,0.0,0.33659355141411823,-1.5462037909597175
240,22.0,10.0,1.0,1.0,-2.1554445491516607,-0.3514964532132283
241,22.0,11.0,1.0,1.0,-0.7217957438558739,0.5316689979226314
242,23.0,1.0,1.0,,,1.6015907205927955
243,23.0,2.0,1.0,0.0,1.0007953602963977,0.3517016637131659
244,23.0,3.0,1.0,1.0,0.12204199645579905,-0.6578330280735392
245,23.0,4.0,1.0,0.0,-0.12891651403676957,0.33014778431131464
246,23.0,5.0,1.0,1.0,0.09617734117357757,-1.2568891130868654
247,23.0,6.0,1.0,1.0,-1.8082669357042385,-2.560987455360949
248,23.0,7.0,1.0,0.0,-1.0804937276804745,-1.4310684079988163
249,23.0,8.0,1.0,1.0,-2.0172820895985795,0.33784292023126494
250,23.0,9.0,1.0,1.0,0.105411504277518,1.5528938254273066
251,23.0,10.0,1.0,1.0,1.5634725905127678,1.6443066585125563
252,23.0,11.0,1.0,0.0,1.022153329256278,1.886571292225924
253,24.0,1.0,0.0,,,0.20249433890186824
254,24.0,2.0,0.0,1.0,0.40249433890186825,-0.3597081249186208
255,24.0,3.0,0.0,1.0,-0.15970812491862074,-1.773464203798709
256,24.0,4.0,0.0,1.0,-1.5734642037987088,-3.8993340693190492
257,24.0,5.0,0.0,1.0,-3.699334069319049,-3.30084285305636
258,24.0,6.0,0.0,1.0,-3.10084285305636,-3.5560020855321595
259,24.0,7.0,0.0,1.0,-3.3560020855321593,-2.6630395706270287
260,24.0,8.0,0.0,1.0,-2.4630395706270285,-3.4992957631418458
261,24.0,9.0,0.0,0.0,-1.3497887289425536,-2.175244043010199
262,24.0,10.0,0.0,1.0,-1.975244043010199,-2.2803403706683345
263,24.0,11.0,0.0,0.0,-0.9841021112005004,0.36575847104134984
264,25.0,1.0,1.0,,,1.6008559492644117
265,25.0,2.0,1.0,0.0,1.0004279746322058,-0.1889029393423094
266,25.0,3.0,1.0,0.0,0.10554853032884531,0.38728781929839706
267,25.0,4.0,1.0,1.0,0.1647453831580764,0.48665672914611013
268,25.0,5.0,1.0,0.0,0.4433283645730551,0.0026286135254627585
269,25.0,6.0,1.0,0.0,0.20131430676273138,-0.4381991377354453
270,25.0,7.0,1.0,0.0,-0.019099568867722613,-2.023750631089619
271,25.0,8.0,1.0,0.0,-0.8118753155448095,-1.4840287903340326
272,25.0,9.0,1.0,1.0,-2.080834548400839,-0.7909801754191845
273,25.0,10.0,1.0,0.0,-0.19549008770959225,-1.1633976690412058
274,25.0,11.0,1.0,1.0,-1.6960772028494469,1.5179379315973214
275,26.0,1.0,0.0,,,-0.983727859174333
276,26.0,2.0,0.0,0.0,-0.5951183577522998,-0.9754906181312882
277,26.0,3.0,0.0,0.0,-0.5926471854393864,-1.671705010247135
278,26.0,4.0,0.0,0.0,-0.8015115030741404,-2.3082527801083823
279,26.0,5.0,0.0,1.0,-2.108252780108382,-2.7874019231523697
280,26.0,6.0,0.0,0.0,-1.1362205769457108,-0.9690744040034163
281,26.0,7.0,0.0,0.0,-0.5907223212010249,-1.1746714550872106
282,26.0,8.0,0.0,0.0,-0.6524014365261632,0.13384416312785685
283,26.0,9.0,0.0,0.0,-0.25984675106164296,0.14240657747697696
284,26.0,10.0,0.0,1.0,0.342406577476977,1.185542429187433
285,26.0,11.0,0.0,1.0,1.385542429187433,1.5982197108812548
286,27.0,1.0,0.0,,,-0.4228902255186482
287,27.0,2.0,0.0,1.0,-0.22289022551864812,-2.4484739796988864
288,27.0,3.0,0.0,1.0,-2.248473979698886,-2.0059392582587754
289,27.0,4.0,0.0,0.0,-0.9017817774776327,-0.9913215232668573
290,27.0,5.0,0.0,1.0,-0.7913215232668572,-2.018682098849618
291,27.0,6.0,0.0,1.0,-1.818682098849618,-2.7520534575945534
292,27.0,7.0,0.0,1.0,-2.5520534575945533,-4.462358853083996
293,27.0,8.0,0.0,1.0,-4.262358853083996,-2.870068948483417
294,27.0,9.0,0.0,0.0,-1.161020684545025,-2.87857154114414
295,27.0,10.0,0.0,0.0,-1.163571462343242,-3.880288021797111
296,27.0,11.0,0.0,1.0,-3.680288021797111,-1.2800126156589338
297,28.0,1.0,1.0,,,-0.23576943425906882
298,28.0,2.0,1.0,0.0,0.0821152828704656,0.2860215020601682
299,28.0,3.0,1.0,0.0,0.34301075103008405,-1.9537347878879623
300,28.0,4.0,1.0,0.0,-0.7768673939439812,-1.3873021858970598
301,28.0,5.0,1.0,0.0,-0.4936510929485299,-0.36510131188174855
302,28.0,6.0,1.0,1.0,-0.7381215742580982,-0.1021447545814902
303,28.0,7.0,1.0,1.0,-0.4225737054977883,0.7204331039785588
304,28.0,8.0,1.0,0.0,0.5602165519892794,0.4562122085325591
305,28.0,9.0,1.0,1.0,0.24745465023907087,-0.11663753519239248
306,28.0,10.0,1.0,1.0,-0.43996504223087096,-0.5510697081671311
307,28.0,11.0,1.0,1.0,-0.9612836498005575,-0.6767410584797577
308,29.0,1.0,1.0,,,0.43211192037398405
309,29.0,2.0,1.0,0.0,0.41605596018699204,1.4357818721589175
310,29.0,3.0,1.0,0.0,0.9178909360794587,1.054072451980323
311,29.0,4.0,1.0,1.0,0.9648869423763875,1.9791410110913543
312,29.0,5.0,1.0,0.0,1.1895705055456771,2.5992713613737073
313,29.0,6.0,1.0,1.0,2.8191256336484485,1.59893335208809
314,29.0,7.0,1.0,0.0,0.9994666760440449,0.7468218994067307
315,29.0,8.0,1.0,1.0,0.5961862792880769,1.4754319986279483
316,29.0,9.0,1.0,1.0,1.470518398353538,3.923536023914717
317,29.0,10.0,1.0,0.0,2.1617680119573586,1.7433835598151848
318,29.0,11.0,1.0,1.0,1.7920602717782215,1.5297785910062727
319,30.0,1.0,0.0,,,0.23035546673818602
320,30.0,2.0,0.0,0.0,-0.23089335997854418,0.06002190822675352
321,30.0,3.0,0.0,1.0,0.26002190822675353,0.5384535582949044
322,30.0,4.0,0.0,0.0,-0.1384639325115287,-0.36491953212191774
323,30.0,5.0,0.0,0.0,-0.4094758596365753,-2.528509693072403
324,30.0,6.0,0.0,1.0,-2.328509693072403,-1.4430885567855476
325,30.0,7.0,0.0,1.0,-1.2430885567855476,-0.6811512738785059
326,30.0,8.0,0.0,0.0,-0.5043453821635517,-2.4483541991427846
327,30.0,9.0,0.0,0.0,-1.0345062597428354,-2.3547534505249894
328,30.0,10.0,0.0,0.0,-1.0064260351574967,-0.6165332667518952
329,30.0,11.0,0.0,0.0,-0.48495998002556856,-1.3851615696146653
330,31.0,1.0,0.0,,,-0.9916607517253091
331,31.0,2.0,0.0,1.0,-0.791660751725309,0.9179933832567893
332,31.0,3.0,0.0,1.0,1.1179933832567892,-1.4553766718480479
333,31.0,4.0,0.0,0.0,-0.7366130015544143,-3.003996023144443
334,31.0,5.0,0.0,1.0,-2.803996023144443,-1.6106243875932524
335,31.0,6.0,0.0,1.0,-1.4106243875932523,-2.3168016183205182
336,31.0,7.0,0.0,0.0,-0.9950404854961554,0.7942888908037213
337,31.0,8.0,0.0,0.0,-0.061713332758883604,-0.7609112844190735
338,31.0,9.0,0.0,1.0,-0.5609112844190736,-1.3717627822260599
339,31.0,10.0,0.0,1.0,-1.1717627822260597,-2.1325585098611812
340,31.0,11.0,0.0,0.0,-0.9397675529583542,-1.8915233690542066
341,32.0,1.0,1.0,,,0.3032464731440226
342,32.0,2.0,1.0,1.0,0.06389576777282702,1.0671506944442914
343,32.0,3.0,1.0,1.0,0.9805808333331496,1.010220529955093
344,32.0,4.0,1.0,0.0,0.7051102649775466,0.925497437017682
345,32.0,5.0,1.0,0.0,0.662748718508841,0.7239515000365366
346,32.0,6.0,1.0,0.0,0.5619757500182683,-0.8253589749789451
347,32.0,7.0,1.0,1.0,-1.290430769974734,-1.4480928539388387
348,32.0,8.0,1.0,1.0,-2.037711424726606,-0.13983505991918999
349,32.0,9.0,1.0,0.0,0.13008247004040502,-1.1829715297793468
350,32.0,10.0,1.0,0.0,-0.3914857648896734,0.20743178135478646
351,32.0,11.0,1.0,1.0,-0.05108186237425616,0.7063302694339363
352,33.0,1.0,0.0,,,-0.9871727001195993
353,33.0,2.0,0.0,0.0,-0.5961518100358798,-0.5920710985113657
354,33.0,3.0,0.0,0.0,-0.47762132955340975,-1.3774348269217795
355,33.0,4.0,0.0,1.0,-1.1774348269217794,-1.780163307310807
356,33.0,5.0,0.0,1.0,-1.580163307310807,-0.2420960631605702
357,33.0,6.0,0.0,0.0,-0.372628818948171,-0.3059240734081704
358,33.0,7.0,0.0,0.0,-0.39177722202245113,0.2628736081618982
359,33.0,8.0,0.0,1.0,0.46287360816189826,-0.9648259349732642
360,33.0,9.0,0.0,0.0,-0.5894477804919792,-0.2519220041067538
361,33.0,10.0,0.0,0.0,-0.37557660123202613,-0.6316410269217095
362,33.0,11.0,0.0,1.0,-0.43164102692170947,-2.297264695423931
363,34.0,1.0,0.0,,,-1.1452056414987195
364,34.0,2.0,0.0,0.0,-0.6435616924496158,-0.6141762904438999
365,34.0,3.0,0.0,0.0,-0.48425288713316994,-3.5077306666437456
366,34.0,4.0,0.0,1.0,-3.307730666643746,-2.4415096973408468
367,34.0,5.0,0.0,0.0,-1.032452909202254,-2.3653657857086405
368,34.0,6.0,0.0,0.0,-1.0096097357125922,-0.616052040150433
369,34.0,7.0,0.0,1.0,-0.41605204015043296,-0.5516037753514204
370,34.0,8.0,0.0,0.0,-0.4654811326054261,-2.80065609308446
371,34.0,9.0,0.0,0.0,-1.140196827925338,-1.5872824692898355
372,34.0,10.0,0.0,1.0,-1.3872824692898353,-0.3836128782229964
373,34.0,11.0,0.0,1.0,-0.18361287822299638,0.2847775056033356
374,35.0,1.0,0.0,,,-0.971246130836819
375,35.0,2.0,0.0,0.0,-0.5913738392510457,-1.9739790277795886
376,35.0,3.0,0.0,0.0,-0.8921937083338765,-1.7704458828131546
377,35.0,4.0,0.0,1.0,-1.5704458828131544,-1.8715505060129662
378,35.0,5.0,0.0,1.0,-1.671550506012966,-2.705744243612495
379,35.0,6.0,0.0,1.0,-2.505744243612495,-1.4902469912441334
380,35.0,7.0,0.0,0.0,-0.7470740973732399,1.3021045168936358
381,35.0,8.0,0.0,1.0,1.5021045168936356,-1.0134448197639583
382,35.0,9.0,0.0,0.0,-0.6040334459291874,1.2262136071014758
383,35.0,10.0,0.0,0.0,0.0678640821304427,-0.5401999045400054
384,35.0,11.0,0.0,1.0,-0.34019990454000537,-0.9842480683201273
385,36.0,1.0,1.0,,,0.6873354010810986
386,36.0,2.0,1.0,0.0,0.5436677005405492,2.396901169803501
387,36.0,3.0,1.0,1.0,2.5762814037642014,1.84835638009726
