,ID,timestamp,z1,z2,action,reward,state1,state2,state3
48,5.0,5.0,1.0,0.0,0.0,-1.0869445020599235,-0.9939962826125246,-0.11564892796329575,0.3047548981316932
49,5.0,6.0,1.0,0.0,1.0,0.12929525738417239,-0.4411919569700448,0.9881952672039382,0.34746452132064143
50,5.0,7.0,1.0,0.0,1.0,1.7442492279770776,0.16553900583632397,-0.9946809808076833,-0.5726014211993109
51,5.0,8.0,1.0,0.0,1.0,-1.8646711775667297,0.4716149418997361,0.612541309168487,-1.345132374646948
52,5.0,9.0,1.0,0.0,1.0,-0.6955933923410409,0.7916100563779136,-1.851993728752142,0.7979763569365961
53,5.0,10.0,1.0,0.0,0.0,1.351633837898905,-0.4442144183683856,1.3858685622572409,0.03151006640342735
54,5.0,11.0,1.0,0.0,0.0,0.7126702772889553,0.36476959263454667,0.5648326433325854,-1.0561634717834831
55,6.0,1.0,1.0,0.0,,,0.40010873268596914,1.3275717924495642,0.6221415820786282
56,6.0,2.0,1.0,0.0,1.0,0.25770281545663565,0.8454871239314612,0.17626186865222937,1.1654382707571809
57,6.0,3.0,1.0,0.0,0.0,0.3762500069310493,1.496832628676416,-0.7326703699301635,-0.724787212580763
58,6.0,4.0,1.0,0.0,0.0,-1.9059880689982378,-0.23343394497692166,-2.039161698360507,-1.178897777998432
59,6.0,5.0,1.0,0.0,1.0,0.7316638654919371,0.36157508058983634,-1.287696505008714,-0.7533918565325062
60,6.0,6.0,1.0,0.0,1.0,-0.7269892393207023,1.2380658956959445,-1.1028395596509812,-0.6919677446584342
61,6.0,7.0,1.0,0.0,1.0,-1.1145974930358857,1.1143625567042637,-1.507289277052831,-0.39762557785604213
62,6.0,8.0,1.0,0.0,0.0,0.6445593864781911,-0.08131246025781608,0.536999970445599,-0.9343577721407634
63,6.0,9.0,1.0,0.0,0.0,0.02447330767909832,-0.1320304543059137,-1.149437713259187,-1.871392840901816
64,6.0,10.0,1.0,0.0,1.0,-0.763352340864009,0.9898473364151896,-1.6016588231260522,-0.25139270218516185
65,6.0,11.0,1.0,0.0,1.0,-1.702664394958618,-0.46547377866071693,-1.3401546172931151,-0.3620214822681067
66,7.0,1.0,0.0,1.0,,,1.5422137467155927,2.082815213715822,0.39938082278707876
67,7.0,2.0,0.0,1.0,0.0,0.4522806862820586,-1.7573412810037565,1.5151115732527254,-0.6695854904231668
68,7.0,3.0,0.0,1.0,1.0,-1.894195920022847,-0.6516209161233504,0.13855319387682563,-0.05071427757136504
69,7.0,4.0,0.0,1.0,0.0,0.14073471558140846,-2.3538625645292792,-0.460718949732465,-0.10683683509934283
70,7.0,5.0,0.0,1.0,0.0,-1.8286843246365643,-0.9440028128431872,-1.3155868354223754,-0.5950636197897572
71,7.0,6.0,0.0,1.0,0.0,-1.548189572380375,-0.03140336735593274,-1.4268295789885341,-0.31243695890723877
72,7.0,7.0,0.0,1.0,0.0,-1.213865659097291,-0.07476419595739753,-0.45738274747292307,0.2088652306759613
73,7.0,8.0,0.0,1.0,1.0,0.5408835924010615,-0.761509799721712,-0.47394372622682557,-0.378769304534622
74,7.0,9.0,0.0,1.0,1.0,-0.38243002381818636,0.37387775811219315,-0.25844710291586503,-1.7383239854258201
75,7.0,10.0,0.0,1.0,0.0,-0.3453751994992549,-1.0609348279407285,-0.7413140501607026,-0.21167049370538438
76,7.0,11.0,0.0,1.0,0.0,1.446248193750944,0.8628030949375953,-1.9157525353463498,0.018762754128529346
77,8.0,1.0,1.0,1.0,,,3.644723709839614,3.4015907205927958,3.0024943389018683
78,8.0,2.0,1.0,1.0,1.0,3.3873128283232923,2.1821058153902246,3.937956886733814,2.7102186277304297
79,8.0,3.0,1.0,1.0,0.0,-0.3790747744606153,0.09977157562714578,1.7939194838560422,1.2461265951404563
80,8.0,4.0,1.0,1.0,0.0,-1.882553346606304,-1.296459623746993,-1.5605634618082715,0.13713183128228607
81,8.0,5.0,1.0,1.0,0.0,-0.38738719564881596,0.6526319557159113,-1.651825374964218,-1.311596974501343
82,8.0,6.0,1.0,1.0,1.0,-0.8876896655855206,-0.5791096310476838,0.19389107188093402,-0.9195247931617692
83,8.0,7.0,1.0,1.0,0.0,0.07395174652159019,-1.1559005073336497,0.6388124618922877,-0.9548310947235357
84,8.0,8.0,1.0,1.0,1.0,-0.9627895374613864,0.16602009247323823,1.6411015405682658,-0.6011369602278849
85,8.0,9.0,1.0,1.0,1.0,-0.8691494682874337,0.5549069731360254,3.1728007601214685,-1.6301579263608679
86,8.0,10.0,1.0,1.0,1.0,0.947175925980974,1.0109632691667656,5.541398349037015,-2.7772115279205196
87,8.0,11.0,1.0,1.0,1.0,-0.7046232121571139,1.5412550264765215,5.556679465330227,-0.8627992791135091
88,9.0,1.0,1.0,0.0,,,2.400855949264412,0.8162721408256669,1.3771097744813519
89,9.0,2.0,1.0,0.0,0.0,-0.3245209052153232,0.6174384138183198,1.0136039474642666,-1.1092021356857233
90,9.0,3.0,1.0,0.0,0.0,1.728825885963167,0.6751974297288414,0.5173290339012243,-1.182388754973517
91,9.0,4.0,1.0,0.0,0.0,-0.2990825395507153,0.3460431933171061,-0.42941544704734624,-2.1731945452666737
92,9.0,5.0,1.0,0.0,0.0,-0.7883753564943619,-1.092652679118411,-0.8538109976621724,-0.18019603193613065
93,9.0,6.0,1.0,0.0,1.0,-0.3281321173405172,-2.0297202894360744,-0.5963152731598751,-0.6419270305193316
94,9.0,7.0,1.0,0.0,1.0,-2.9696237610019254,-0.026522517948109003,-1.2620572190147936,-2.299102959356622
95,9.0,8.0,1.0,0.0,1.0,-0.5700790990751431,0.7020119606194859,-2.322241051239008,-1.8968700656893427
96,9.0,9.0,1.0,0.0,1.0,-0.34594793244730415,2.6445526853764214,-1.4115081718657945,-1.2560703291948312
97,9.0,10.0,1.0,0.0,0.0,-0.1896747368634931,-0.019441991179794726,-1.413145907832868,-1.9307051583988324
98,9.0,11.0,1.0,0.0,0.0,-1.0250834587320143,0.5121514149455756,-1.5110868963036017,-0.5371431478662021
99,10.0,1.0,1.0,1.0,,,1.5642305657409312,2.232111920373984,3.030355466738186
100,10.0,2.0,1.0,1.0,1.0,2.8039401547916856,1.0150073176487586,2.3660966666889944,3.4917997719093345
101,10.0,3.0,1.0,1.0,0.0,2.5788507404152385,-1.6888297403434476,0.2966639440184691,2.075962400382894
102,10.0,4.0,1.0,1.0,0.0,0.8920750455458222,-0.4745835766128563,-0.8604588947511973,-0.12017653432293884
103,10.0,5.0,1.0,1.0,0.0,0.4828450920623384,-0.18876530883709933,-1.8325400167888346,0.27750825931279555
104,10.0,6.0,1.0,1.0,0.0,-1.1331816664236576,-0.4555457784234975,0.5536425823197018,-1.1114546071758846
105,10.0,7.0,1.0,1.0,1.0,-1.9653886733123462,0.9959595898760778,0.4956845907492388,-0.8417617423404091
106,10.0,8.0,1.0,1.0,1.0,-0.24585470030471257,2.5071991103164146,0.4570417009429317,0.01308504054232873
107,10.0,9.0,1.0,1.0,1.0,2.44716479968978,1.7510636339282193,-1.4966206118130656,0.4790518195810552
108,10.0,10.0,1.0,1.0,1.0,-1.4159541109466338,1.9707674485618172,-1.1066248563444272,0.20647978243791365
109,10.0,11.0,1.0,1.0,1.0,-0.32296411372754985,3.380582470953265,-0.1261452922534418,0.7694895556088999
110,11.0,1.0,1.0,1.0,,,1.808339248274691,2.1032464731440226,1.8128272998804005
111,11.0,2.0,1.0,1.0,0.0,1.7279094740170287,0.10055464828085436,0.1584779214773594,1.5777489421870745
112,11.0,3.0,1.0,1.0,0.0,2.132933088760581,0.6988885355964822,-1.056158350768461,0.8302714851991464
113,11.0,4.0,1.0,1.0,0.0,-0.6378092307429639,0.33281421254272314,1.2242828743204714,0.7029117352247778
114,11.0,5.0,1.0,1.0,0.0,0.7203159542274676,0.23504469356168045,0.008574627154753212,-0.5614347753036109
115,11.0,6.0,1.0,1.0,0.0,1.4371654251713086,0.6453931183838766,-0.8689674583301719,-0.139665778116653
116,11.0,7.0,1.0,1.0,0.0,-1.5426514889348264,-1.13266708037126,0.21978508568777178,-1.1489931407226386
117,11.0,8.0,1.0,1.0,0.0,-0.049007727589833905,0.8977718544028138,1.8833589162951427,-1.383810481198784
118,11.0,9.0,1.0,1.0,1.0,0.19261126796670514,0.9514253630888811,1.9302504233822262,-1.934457116962332
119,11.0,10.0,1.0,1.0,0.0,1.4323549110743463,0.6822839582920333,-0.49433189151437773,-2.717016310728713
120,11.0,11.0,1.0,1.0,0.0,-1.7697512783595166,0.41495535420850527,1.8617784170271037,-1.8993852131297562
121,12.0,1.0,0.0,0.0,,,-0.3452056414987196,-0.17124613083681905,0.48733540108109863
122,12.0,2.0,0.0,0.0,0.0,0.6384139474240949,0.01459751391597508,0.46302403234260114,-1.0976682457682914
123,12.0,3.0,0.0,0.0,1.0,0.6292709681764828,-0.9588294172109921,1.0050880149278563,-0.01371999310192451
124,12.0,4.0,0.0,0.0,1.0,1.1597821418914205,-2.562711199780088,-0.17826276645426348,-0.5779332338880023
125,12.0,5.0,0.0,0.0,0.0,-1.0815741306326359,-1.214102758048735,-0.8263208763856207,-0.022224073015052914
126,12.0,6.0,0.0,0.0,0.0,-0.2016818471628199,-0.03056570621718624,-1.0300719276669346,-1.5036482826250497
127,12.0,7.0,0.0,0.0,0.0,-0.9309097110373619,-0.5832364662761975,-0.8284554160509975,-0.5373414919143791
128,12.0,8.0,0.0,0.0,0.0,-1.5587048991952508,0.28115241306351324,-0.4898871122484192,-1.4749667162868656
129,12.0,9.0,0.0,0.0,0.0,-2.7300604791006533,-0.6155238224006988,-0.9742485377970925,-2.184542607628484
130,12.0,10.0,0.0,0.0,1.0,-1.0374920788919375,-0.8036080533581674,-1.3498716257415102,-3.651539256001156
131,12.0,11.0,0.0,0.0,1.0,-3.445170507259937,-1.8733942979955922,-1.2651159386139168,-2.571105389992638
132,13.0,1.0,1.0,1.0,,,1.3826896513647222,2.7344156978170924,4.159802177109871
133,13.0,2.0,1.0,1.0,0.0,1.629961422900259,-1.9908899719699678,1.7905981336780372,2.739833191084519
134,13.0,3.0,1.0,1.0,1.0,-0.7487509928237324,-0.670200379570628,-0.029707602185756077,2.4778090268869413
135,13.0,4.0,1.0,1.0,1.0,1.281266954117414,-1.2618179321616096,1.294403963530664,1.600958538574886
136,13.0,5.0,1.0,1.0,0.0,-0.06582730578289653,-1.3222687031046758,-0.6645169115060916,-0.3341244563063277
137,13.0,6.0,1.0,1.0,1.0,-1.4414198873302342,0.7046923807465605,0.38443433342995886,1.978259956811653
138,13.0,7.0,1.0,1.0,0.0,-0.9155321530642957,-0.7662383170623601,-0.6224775666018267,1.0272706223774264
139,13.0,8.0,1.0,1.0,0.0,-0.07668874155213584,-0.599789745341455,-1.9816327853242184,0.893978832181087
140,13.0,9.0,1.0,1.0,1.0,-0.002200534692948508,0.31940466905435316,-1.0313501899627466,2.174083079571728
141,13.0,10.0,1.0,1.0,0.0,-0.6750548726842421,0.33554758254688555,-0.001971570790020971,1.31301814049903
142,13.0,11.0,1.0,1.0,1.0,0.8334470109017843,2.280349481988673,1.569669211938244,2.206816182056747
143,14.0,1.0,0.0,0.0,,,1.2420441605773356,0.3081644476383851,-0.38762896408483627
144,14.0,2.0,0.0,0.0,1.0,0.25168647201537797,-1.5458010695314706,-0.45553752973573763,-0.6185062024962176
145,14.0,3.0,0.0,0.0,0.0,1.520508138176253,-1.6275895998072176,-0.9360827740316634,-2.4644499960054014
146,14.0,4.0,0.0,0.0,0.0,-0.09944938399821723,-2.31502171660624,0.051983468668648,-1.624294747139576
147,14.0,5.0,0.0,0.0,1.0,-1.0306975163342786,-1.5085069018592947,-1.1370520390831313,-2.1021914953310556
148,14.0,6.0,0.0,0.0,1.0,-2.002993620111738,-1.160134424620674,-0.9616868944059709,-0.4707732414538808
149,14.0,7.0,0.0,0.0,0.0,0.6345294902196461,-2.7001253290965606,-0.16676782959802172,0.5885063708427354
150,14.0,8.0,0.0,0.0,0.0,-0.25174808880535093,-1.3551061710057979,1.030371411885118,-1.4560443281563062
151,14.0,9.0,0.0,0.0,0.0,0.43073552038176094,-1.177903870579946,-1.5541334031145009,-0.1927989996259568
152,14.0,10.0,0.0,0.0,1.0,-1.384821204248757,-3.4568071420414874,-1.471614888211822,-0.5206064593722757
153,14.0,11.0,0.0,0.0,0.0,-0.25884159528353334,-2.0483653952012273,-0.6547648157393178,0.18834499754928147
154,15.0,1.0,0.0,0.0,,,-0.24715829375083764,2.1924546010277464,0.550807754776029
155,15.0,2.0,0.0,0.0,1.0,0.3633094718381684,-0.4832241846220615,-0.0684671683107339,-0.341162927848793
156,15.0,3.0,0.0,0.0,0.0,-3.1908476446036826,0.1872253014935541,0.652046797445934,-1.1871817533329456
157,15.0,4.0,0.0,0.0,0.0,-1.292701676044874,0.642978330766684,-1.8709485624330933,-0.6224298754189067
158,15.0,5.0,0.0,0.0,1.0,-1.056319192339502,0.04247284109919214,-2.2028419395490353,-0.7949328598143345
159,15.0,6.0,0.0,0.0,0.0,-0.25632255285380445,0.03427324993950942,-1.189402140709384,-1.5116076520959876
160,15.0,7.0,0.0,0.0,0.0,-2.5977435507923605,-1.2013021508688675,0.10176182651512211,-0.1515432282325644
161,15.0,8.0,0.0,0.0,0.0,-0.575057914859956,-1.3146236330690664,-1.8050044958808118,0.3758782280682287
162,15.0,9.0,0.0,0.0,1.0,0.4711834926439967,-1.9146323871265951,-1.3432078788468051,-0.21687857006866545
163,15.0,10.0,0.0,0.0,0.0,-0.7138002042052346,-3.041771694455918,0.931070057223347,-0.10026962040946186
164,15.0,11.0,0.0,0.0,0.0,-0.09829142672094066,-1.703965682043594,-1.051223171650629,0.46229804911686245
165,16.0,1.0,0.0,1.0,,,0.8630043534306466,1.690915484667466,3.600255136478842
166,16.0,2.0,0.0,1.0,1.0,3.5921028078750106,1.0613473258451114,-0.777078377108094,3.1512482730452636
167,16.0,3.0,0.0,1.0,0.0,0.3366303984812259,-0.3793216233488834,-1.176483756080373,0.6006248341113218
168,16.0,4.0,0.0,1.0,1.0,-0.21883346399675604,-0.044883099199382714,1.188760783575235,-1.6263972687082064
169,16.0,5.0,0.0,1.0,1.0,-0.9835289075340545,1.3194188355481322,0.14132432517791083,-1.833677695226009
170,16.0,6.0,0.0,1.0,1.0,0.773859798481197,0.8064364534410682,1.1856917204201096,-2.0813865071964046
171,16.0,7.0,0.0,1.0,1.0,0.9309403671724834,0.6521079056565883,0.9628482900818696,-3.1056131258657897
172,16.0,8.0,0.0,1.0,0.0,1.6171105726297064,-0.5959369608634815,0.6905430692552299,-2.108946760632982
173,16.0,9.0,0.0,1.0,0.0,-1.052156143573606,-0.2200722219272731,0.27415534242786144,-0.4565087246995506
174,16.0,10.0,0.0,1.0,1.0,-1.3283447065647918,-0.03583500783366814,0.8981251813255962,-1.3628999069689849
175,16.0,11.0,0.0,1.0,1.0,-1.6144605929855032,-0.09113412478579289,2.535944751545661,-1.4518175239816584
176,17.0,1.0,0.0,0.0,,,0.6201589524816291,1.117203109707419,0.8001703199558274
177,17.0,2.0,0.0,0.0,0.0,0.9613202236126135,-1.141804863485693,0.08794274113825074,-1.4425862134399865
178,17.0,3.0,0.0,0.0,0.0,-1.2034811312602447,-0.5277265331858995,0.6521682472142,-1.1380702125852575
179,17.0,4.0,0.0,0.0,1.0,0.08638239184931237,-1.4617031631308324,2.2991553247222205,-1.8798278604485696
180,17.0,5.0,0.0,0.0,1.0,-0.8188077996102205,-0.21378457095990155,-0.2784629148928768,-1.3385498835167435
181,17.0,6.0,0.0,0.0,0.0,-1.9356809444057992,-0.5728353010992336,-0.4524861581189423,-2.0542186679930614
182,17.0,7.0,0.0,0.0,0.0,0.6563821636897234,-1.298346391363601,-1.5166369509343054,-1.0570274098273826
183,17.0,8.0,0.0,0.0,0.0,-1.2386787480923422,-1.6463699210050053,-2.823855721336317,-0.6965863098531103
184,17.0,9.0,0.0,0.0,0.0,-0.6097373813634099,-0.4780186611290247,-1.6733245310713745,0.5954178284068421
185,17.0,10.0,0.0,0.0,0.0,-2.332791450412292,-0.4776255982583295,0.0009755868034913018,-2.7941720232633034
186,17.0,11.0,0.0,0.0,0.0,-0.9067796187299637,-0.29938576767666936,1.4117381941645353,-0.4232196790070386
187,18.0,1.0,0.0,0.0,,,0.14775015350648135,-0.6425181980221402,0.1506572775871225
188,18.0,2.0,0.0,0.0,1.0,0.05638156203782332,-2.337889788307212,0.15987962941425504,1.016464824501079
189,18.0,3.0,0.0,0.0,1.0,-0.8423326081969651,-1.8645133748786382,0.7859880530627529,-1.3611151551999896
190,18.0,4.0,0.0,0.0,0.0,0.011972076163196066,-2.0906317558675567,-1.2068667177103094,-1.8567261406868079
191,18.0,5.0,0.0,0.0,1.0,-1.534330087009434,-2.063578682084836,0.1076774583932274,-2.2764729513775492
192,18.0,6.0,0.0,0.0,0.0,-0.6907757254761542,-0.1454565763450899,-1.659617600310408,-0.2937274689766649
193,18.0,7.0,0.0,0.0,0.0,-0.693586766326137,-1.0616415447608483,-1.3013058979166006,-1.2661275682533106
194,18.0,8.0,0.0,0.0,1.0,-1.4399325666714842,-0.9430440520839805,-3.243381077563696,-2.044117583009844
195,18.0,9.0,0.0,0.0,0.0,-2.515009526901231,-1.6748833014835607,-1.14424960074983,-2.855963592663267
196,18.0,10.0,0.0,0.0,1.0,-1.1223669676617616,-1.8553528423742875,-0.8055036340956374,-1.2065391081880148
197,18.0,11.0,0.0,0.0,1.0,-1.1722743725380862,-1.537149554282038,-2.213180378279801,-0.8111362459885535
198,19.0,1.0,1.0,0.0,,,1.291105766625222,2.0866231911821975,2.338983413874505
199,19.0,2.0,1.0,0.0,0.0,1.4564804617723388,-1.9086437188988419,-1.0619585044549706,0.41281735270265957
200,19.0,3.0,1.0,0.0,0.0,-2.7210630299878513,-0.1688304415992644,0.1345801523955934,0.30131693628947087
201,19.0,4.0,1.0,0.0,0.0,0.5779314139619729,-0.2940051366377611,-0.5240710178556519,-0.020636708999549336
202,19.0,5.0,1.0,0.0,1.0,0.16611771858914964,-1.5426295934563008,0.12956426468833587,0.13241310446686752
203,19.0,6.0,1.0,0.0,0.0,0.6380166967029599,0.31361670886339943,-0.3536489813670902,-1.0615616037368927
204,19.0,7.0,1.0,0.0,0.0,-2.013470516591936,-0.7931198406332756,0.07532886311978171,0.07766203851967934
205,19.0,8.0,1.0,0.0,0.0,-1.0121086748571726,1.7669035774855,0.6382423693810877,0.7405767722503747
206,19.0,9.0,1.0,0.0,1.0,1.4864067967419103,2.382287535614546,0.5696181505853863,-0.3321158770573024
207,19.0,10.0,1.0,0.0,0.0,0.39893582644015463,1.0673834788817826,-0.37836808708124425,-1.7234253904890153
208,19.0,11.0,1.0,0.0,1.0,-0.9871384734447142,0.13851626362867736,-0.6493255529104904,-0.06145656895848495
209,20.0,1.0,1.0,1.0,,,3.4311020813035573,2.7855873252542587,3.385141164270728
210,20.0,2.0,1.0,1.0,1.0,2.954888480957803,2.1955213434161296,3.4887216072268106,2.411049032469755
211,20.0,3.0,1.0,1.0,1.0,1.4712556786134492,1.6387998225784728,3.9109794464866816,3.0186455468015234
212,20.0,4.0,1.0,1.0,0.0,1.0806949592691133,-0.41086454445988163,4.022625634007242,0.11157010104255205
213,20.0,5.0,1.0,1.0,1.0,0.6752182302111418,0.9381157581418323,4.124427897127614,2.155827681616101
214,20.0,6.0,1.0,1.0,0.0,3.1030561443640288,0.9651680312411379,3.035455137167738,1.5072014540997667
215,20.0,7.0,1.0,1.0,1.0,3.0139260270026162,0.5267664636673569,3.602910335057218,2.439331710985442
216,20.0,8.0,1.0,1.0,0.0,2.2506574903124683,-1.3040831230246135,0.29195960618982064,1.6775404175426876
217,20.0,9.0,1.0,1.0,1.0,0.45204796200036734,-1.7359555840762382,2.1349323302153134,0.3511221704789387
218,20.0,10.0,1.0,1.0,0.0,-0.40240982996716473,-0.5738075842839694,-1.5611703698145882,-0.5032140631704005
219,20.0,11.0,1.0,1.0,0.0,-1.5470620301122766,-2.4562734898925727,-0.8300296560199596,1.6055182559806604
220,21.0,1.0,0.0,1.0,,,0.7456020590033472,2.752868155233288,2.012929820418009
221,21.0,2.0,0.0,1.0,0.0,2.8311847671835046,-0.7566198052797636,0.6749388233232696,-1.973699660179216
222,21.0,3.0,0.0,1.0,0.0,-0.7603946691044805,0.9754930825210238,-0.4332109879119992,-0.5225169315295836
223,21.0,4.0,0.0,1.0,1.0,0.6841128772061839,0.3986776552450087,-0.6985365078038469,-0.5185754388849513
224,21.0,5.0,0.0,1.0,1.0,-0.6737680407623231,-0.5117173511273747,-0.3552323134588464,-1.6890805588238493
225,21.0,6.0,0.0,1.0,0.0,-1.2418159303992629,-2.0628241710774073,-2.643074517765565,0.7801240915107903
226,21.0,7.0,0.0,1.0,1.0,-1.1785545798835155,-1.269877088990794,-1.8130665618256618,-0.8055228792780699
227,21.0,8.0,0.0,1.0,0.0,-0.27658935215698083,-1.139137623333037,-0.8899243421338394,0.1397053800838316
228,21.0,9.0,0.0,1.0,1.0,0.3594691702426257,-0.792933693466951,-1.5776891447189998,-0.15659823587886434
229,21.0,10.0,0.0,1.0,1.0,-1.323676543055075,-0.8853376326463556,-1.7004447180977333,-0.5298535109059336
230,21.0,11.0,0.0,1.0,1.0,-1.753560375831198,-1.0090452881442302,-0.8242267404712728,-0.7450615173299094
231,22.0,1.0,1.0,1.0,,,2.2019071648972846,2.988518146537497,2.4244282869789444
232,22.0,2.0,1.0,1.0,0.0,1.1314044694160188,0.6810309953206244,3.4089079472683004,1.699098888846012
233,22.0,3.0,1.0,1.0,1.0,3.43454645510983,-0.06359362895652243,3.482081105293047,1.8300745131671161
234,22.0,4.0,1.0,1.0,0.0,0.45574340439553085,-1.015295600818829,1.3753191389943533,1.7999580945111946
235,22.0,5.0,1.0,1.0,1.0,0.9463407899476465,0.014905726028774768,2.1228645942520217,2.099050499651147
236,22.0,6.0,1.0,1.0,1.0,2.4294828485877265,-0.5258164541321685,1.00814270302158,0.7576730513242171
237,22.0,7.0,1.0,1.0,0.0,-0.4474268648799459,-1.610528575874409,-1.551391085700196,0.6625305347102641
